part,customer_id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11
4,59012088,7,1290.5,1,108000.0,1,11,5,95,5,60064,1.0
4,59012089,7,1259.0,3,147000.0,2,11,9,110,5,350029,421.07006540000003
4,59012090,4,,2,446000.0,2,8,-1,90,5,60014,1.0
4,59012091,4,1245.5,3,87000.0,2,8,5,112,5,60033,222.13284309999997
4,59012092,5,1296.5,3,148000.0,2,15,5,100,4,60023,187.08286930000003
4,59012093,7,,2,75000.0,2,11,9,111,4,151009,173.20508080000002
4,59012094,4,1349.0,3,139000.0,2,8,5,109,5,151304,212.1320344
4,59012095,7,1319.0,3,88000.0,2,11,5,114,4,151300,228.4513077
4,59012096,5,1301.0,1,114000.0,2,15,5,106,3,351106,187.08286930000003
4,59012097,4,1241.0,3,60000.0,2,8,5,107,3,151300,187.08286930000003
4,59012098,7,1397.0,1,131000.0,2,11,5,95,5,60001,1.0
4,59012099,5,1224.5,3,56000.0,2,15,5,113,4,151307,1.0
4,59012100,7,1307.0,1,182000.0,2,11,-1,101,5,350052,200.0
4,59012101,7,1236.5,1,150000.0,2,11,9,110,4,450000,212.1320344
4,59012102,4,1305.5,3,128000.0,2,8,5,114,4,72000,291.1889421
4,59012103,4,1305.5,1,117000.0,2,8,5,112,5,60029,1.0
4,59012104,4,1238.0,3,75000.0,2,8,5,104,4,72001,1.0
4,59012105,5,1229.0,3,50000.0,2,15,9,110,5,450071,200.0
4,59012106,5,1305.5,3,130000.0,2,15,5,100,5,60016,1.0
4,59012107,7,1205.0,3,77000.0,2,11,-1,85,5,151300,273.86127880000004
4,59012108,5,1266.5,3,82000.0,2,15,9,114,1,60047,200.0
4,59012109,2,1349.0,1,286000.0,2,3,-1,80,3,361003,1.0
4,59012110,7,,2,63000.0,2,11,5,84,5,60019,158.11388300000002
4,59012111,7,1247.0,3,66000.0,2,11,-1,109,5,60041,1.0
4,59012112,7,1232.0,1,96000.0,2,11,9,88,5,151300,233.520877
4,59012113,7,1367.0,1,80000.0,2,12,-1,112,5,60000,245.58501580000004
4,59012114,4,1298.0,1,165000.0,2,8,9,90,3,72000,234.4504212
4,59012115,5,1259.0,3,94000.0,2,15,9,105,3,350063,200.0
4,59012116,7,1233.5,3,78000.0,2,11,5,105,3,60036,1.0
4,59012117,4,1352.0,1,128000.0,2,8,5,72,3,60058,1.0
4,59012118,7,1370.0,3,394000.0,2,11,5,112,5,510009,445.0382006
4,59012119,4,1325.0,1,126000.0,2,8,9,106,5,71003,1.0
4,59012120,4,1295.0,1,35000.0,2,8,5,90,3,151300,1.0
4,59012121,4,1329.5,1,181000.0,2,8,5,111,3,340017,223.6067977
4,59012122,7,1310.0,3,128000.0,2,11,9,105,5,60052,223.6067977
4,59012123,4,1274.0,1,132000.0,2,8,5,107,3,60016,202.4845673
4,59012124,7,1326.5,1,91000.0,1,11,9,106,4,450080,291.5475947
4,59012125,7,1334.0,3,86000.0,2,11,5,113,5,510065,168.5140944
4,59012126,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4,59012127,4,1320.5,1,122000.0,2,8,5,103,5,60046,1.0
4,59012128,4,1257.5,1,110000.0,2,8,5,89,3,350063,189.7366596
4,59012129,4,1425.5,3,146000.0,2,8,5,113,5,60062,1.0
4,59012130,4,1248.5,3,50000.0,2,8,-1,100,3,332345,387.29833460000003
4,59012131,7,1328.0,3,71000.0,2,11,5,109,5,60004,444.4738462
4,59012132,7,,2,73000.0,2,11,9,109,3,151300,189.8051633
4,59012133,4,1242.5,3,70000.0,1,8,5,103,3,60040,181.65902119999998
4,59012134,7,1263.5,3,35000.0,2,12,-1,115,4,350012,271.11621119999995
4,59012135,4,1313.0,3,98000.0,1,8,9,103,5,151300,173.20508080000002
4,59012136,5,1322.0,3,30000.0,2,15,5,91,5,60047,164.3167673
4,59012137,4,,2,48000.0,1,8,5,101,5,72000,165.37533069999998
4,59012138,7,1263.5,3,53000.0,2,11,5,111,5,60095,1.0
4,59012139,5,1221.5,3,97000.0,2,15,9,109,4,72001,263.3097036
4,59012140,7,1289.0,3,68000.0,1,11,5,86,3,60016,173.20508080000002
4,59012141,5,,2,58000.0,2,15,5,95,3,60075,212.1320344
4,59012142,5,1307.0,1,39000.0,2,15,9,114,4,450016,160.44625269999997
4,59012143,7,,3,72000.0,2,11,-1,107,4,450048,141.4213562
4,59012144,4,1190.0,3,128000.0,2,8,5,105,5,72000,1.0
4,59012145,4,1353.5,3,125000.0,2,8,9,107,5,60093,1.0
4,59012146,5,1257.5,3,35000.0,2,15,-1,89,5,60005,1.0
4,59012147,5,1272.5,3,76000.0,2,15,5,104,5,60084,1.0
4,59012148,5,,2,47000.0,2,15,5,112,4,510037,175.8266191
4,59012149,7,1238.0,3,59000.0,2,11,9,112,5,60000,1.0
4,59012150,7,1280.0,3,120000.0,2,11,5,115,5,151300,218.604666
4,59012151,4,1263.5,3,100000.0,2,8,5,64,5,60047,1.0
4,59012152,4,1293.5,1,149000.0,2,8,-1,96,3,60023,1.0
4,59012153,7,1190.0,3,95000.0,2,11,5,88,3,60019,1.0
4,59012154,7,1262.0,1,104000.0,2,11,8,107,4,60045,1.0
4,59012155,5,1358.0,1,101000.0,2,15,-1,111,5,72000,1.0
4,59012156,1,1217.0,2,300000.0,2,4,-1,79,5,550007,1.0
4,59012157,5,1223.0,3,50000.0,2,15,5,89,3,151300,1.0
4,59012158,7,1287.5,1,88000.0,2,11,-1,113,4,71003,1.0
4,59012159,5,1361.0,3,30000.0,1,15,5,110,5,60033,264.57513109999996
4,59012160,7,1223.0,3,68000.0,1,11,5,84,5,60014,158.11388300000002
4,59012161,4,,2,99000.0,2,8,5,90,3,60036,188.06647759999998
4,59012162,4,,2,105000.0,2,8,9,110,5,72000,187.0561413
4,59012163,7,1298.0,1,114000.0,2,11,5,103,3,60014,173.20508080000002
4,59012164,7,1326.5,3,208000.0,2,11,5,105,4,510070,279.6640842
4,59012165,7,1170.5,3,71000.0,2,11,5,111,4,151307,200.0
4,59012166,7,1325.0,1,50000.0,2,12,-1,105,5,350012,225.22877259999999
4,59012167,4,1320.5,1,123000.0,2,8,5,105,3,332444,1.0
4,59012168,4,1256.0,3,120000.0,2,8,5,105,5,72015,1.0
4,59012169,7,1304.0,1,98000.0,2,11,5,113,4,151300,180.2775638
4,59012170,5,,2,48000.0,2,15,5,107,4,450008,178.0056179
4,59012171,5,1238.0,3,104000.0,2,15,7,110,4,450075,243.03703419999997
4,59012172,4,1214.0,3,82000.0,1,8,5,100,5,60019,167.33200530000002
4,59012173,7,1368.5,3,390000.0,2,11,5,101,5,60024,173.20508080000002
4,59012174,7,1262.0,3,121000.0,2,11,5,106,5,151300,387.356425
4,59012175,7,1362.5,3,83000.0,2,11,9,100,4,151300,174.20677369999999
4,59012176,7,1253.0,1,50000.0,2,11,5,112,4,72049,184.3637708
4,59012177,7,1220.0,3,263000.0,2,11,9,90,2,151300,1.0
4,59012178,5,1236.5,1,52000.0,2,15,5,112,4,550009,172.61517890000002
4,59012179,7,1223.0,3,97000.0,2,11,5,109,3,450003,187.08286930000003
4,59012180,4,1290.5,3,140000.0,2,8,9,101,5,60063,1.0
4,59012181,4,1305.5,1,123000.0,2,8,5,106,3,330008,1.0
4,59012182,5,1241.0,3,30000.0,2,15,5,80,5,60006,1.0
4,59012183,4,1397.0,3,191000.0,2,8,9,114,4,72000,300.4080558
4,59012184,4,1314.5,1,177000.0,2,8,-1,112,5,60000,200.0
4,59012185,4,1305.5,1,118000.0,2,8,9,112,4,151300,223.6067977
4,59012186,4,1223.0,3,77000.0,2,8,9,111,5,72000,1.0
4,59012187,7,1304.0,1,130000.0,2,11,5,111,4,450046,223.6067977
4,59012188,7,1223.0,3,72000.0,2,11,-1,114,5,151300,167.33200530000002
4,59012189,4,1256.0,3,141000.0,2,8,5,84,3,60031,223.6067977
4,59012190,7,1233.5,3,59000.0,2,11,5,91,3,450052,387.29833460000003
4,59012191,7,1281.5,1,304000.0,2,11,-1,111,4,450001,244.94897430000003
4,59012192,4,1242.5,3,56000.0,2,8,-1,85,5,330007,1.0
4,59012193,7,1281.5,1,75000.0,2,11,5,87,5,72049,1.0
4,59012194,7,1328.0,3,182000.0,2,11,5,98,5,72001,173.20508080000002
4,59012195,7,,3,75000.0,2,11,9,100,5,450018,353.55339060000006
4,59012196,7,1277.0,1,119000.0,1,11,5,105,3,72000,217.4741364
4,59012197,7,1335.5,3,185000.0,2,11,5,100,5,351106,212.1320344
4,59012198,4,1239.5,3,85000.0,2,8,5,66,5,72000,1.0
4,59012199,7,1299.5,1,135000.0,2,11,5,87,3,350705,187.08286930000003
4,59012200,4,1214.0,3,56000.0,2,8,5,109,3,151300,200.0
4,59012201,4,,2,90000.0,2,8,5,111,4,72001,188.92591140000002
4,59012202,7,1298.0,1,128000.0,2,11,5,92,5,151300,173.20508080000002
4,59012203,7,1419.5,3,61000.0,2,11,5,80,5,151300,200.4594722
4,59012204,5,1241.0,3,51000.0,2,15,5,88,5,151300,1.0
4,59012205,7,1304.0,3,135000.0,2,11,5,90,3,550109,282.8427125
4,59012206,7,1301.0,1,75000.0,2,11,7,112,4,72000,1.0
4,59012207,7,1266.5,3,110000.0,1,11,5,99,5,151300,173.20508080000002
4,59012208,4,,2,94000.0,2,8,-1,113,4,72000,1.0
4,59012209,5,1269.5,1,180000.0,1,15,5,90,3,151009,173.20508080000002
4,59012210,5,1308.5,3,39000.0,2,15,5,82,3,450018,159.9843742
4,59012211,4,1304.0,3,35000.0,2,8,9,90,5,60047,1.0
4,59012212,7,1304.0,3,290000.0,2,11,5,111,4,60000,310.3836336
4,59012213,7,1307.0,1,80000.0,2,11,5,95,5,60026,1.0
4,59012214,7,1235.0,3,68000.0,2,11,5,110,5,450017,187.08286930000003
4,59012215,4,1277.0,1,162000.0,2,8,5,85,5,151304,212.1320344
4,59012216,4,1253.0,3,84000.0,2,8,5,107,4,72001,173.20508080000002
4,59012217,5,1242.5,3,30000.0,2,15,5,80,3,60050,200.0
4,59012218,7,1241.0,3,65000.0,2,11,9,110,3,151011,1.0
4,59012219,5,1116.5,3,214000.0,2,15,9,112,4,60019,200.0
4,59012220,4,1287.5,3,113000.0,2,8,5,110,4,151300,1.0
4,59012221,5,1251.5,3,106000.0,2,15,5,83,5,350012,223.6067977
4,59012222,7,1350.5,1,137000.0,2,11,5,100,3,60048,178.8854382
4,59012223,5,1305.5,3,72000.0,2,15,5,100,5,151300,1.0
4,59012224,5,1388.0,3,75000.0,2,15,5,113,5,450027,222.29709849999998
4,59012225,7,1320.5,1,123000.0,2,11,5,113,4,60091,1.0
4,59012226,7,,2,50000.0,2,11,5,112,5,72000,181.5543996
4,59012227,7,1376.0,3,142000.0,1,11,5,99,3,151300,223.6067977
4,59012228,7,1365.5,3,143000.0,2,11,5,83,3,60011,202.4845673
4,59012229,4,1239.5,1,72000.0,1,8,5,89,5,60084,173.20508080000002
4,59012230,4,1223.0,3,56000.0,2,8,9,110,3,151009,1.0
4,59012231,4,1274.0,3,388000.0,2,8,9,111,5,72000,1.0
4,59012232,7,1301.0,1,77000.0,2,11,5,95,3,450000,173.20508080000002
4,59012233,7,1323.5,1,152000.0,2,11,5,98,5,151008,1.0
4,59012234,5,1227.5,3,35000.0,2,15,4,105,5,510099,316.22776600000003
4,59012235,5,1299.5,3,30000.0,2,15,5,95,5,71000,200.0
4,59012236,4,1317.5,3,81000.0,2,8,5,90,5,60038,1.0
4,59012237,4,1259.0,3,35000.0,2,8,5,90,5,60017,1.0
4,59012238,7,1298.0,1,100000.0,2,11,9,112,4,552104,178.8854382
4,59012239,7,1284.5,1,82000.0,2,11,-1,103,4,450019,214.4761059
4,59012240,7,1284.5,3,144000.0,2,11,4,96,3,71002,1.0
4,59012241,7,1334.0,3,108000.0,2,11,5,90,3,60092,223.6067977
4,59012242,7,1314.5,1,97000.0,2,11,9,90,3,60005,221.35943619999998
4,59012243,4,1298.0,1,35000.0,2,8,5,103,5,60028,200.0
4,59012244,7,1278.5,3,131000.0,2,11,5,110,3,60001,1.0
4,59012245,7,1257.5,3,144000.0,2,11,5,114,3,60028,1.0
4,59012246,5,1320.5,3,130000.0,2,15,5,85,5,60047,212.1320344
4,59012247,7,1125.5,3,79000.0,2,11,-1,107,5,450007,187.08286930000003
4,59012248,7,,2,370000.0,2,11,-1,85,3,350096,351.0911563
4,59012249,5,1259.0,3,121000.0,2,15,5,91,5,60064,1.0
4,59012250,4,1266.5,1,104000.0,2,8,-1,92,5,60036,1.0
4,59012251,4,1266.5,1,191000.0,2,8,5,85,3,72000,1.0
4,59012252,7,1377.5,3,78000.0,1,11,5,100,3,60017,173.20508080000002
4,59012253,5,1242.5,3,75000.0,2,15,5,109,4,510020,173.20508080000002
4,59012254,7,1352.0,1,142000.0,2,11,9,111,4,60036,1.0
4,59012255,7,1308.5,1,134000.0,2,11,5,95,5,151009,1.0
4,59012256,4,1265.0,1,120000.0,2,8,5,105,3,71000,1.0
4,59012257,7,1320.5,1,140000.0,2,11,-1,108,4,550039,189.7366596
4,59012258,7,1304.0,3,63000.0,2,11,5,110,4,60095,223.6067977
4,59012259,4,1308.5,1,125000.0,1,8,5,104,3,72000,181.65902119999998
4,59012260,7,1283.0,3,146000.0,2,11,5,110,4,151300,241.5491668
4,59012261,4,1316.0,1,143000.0,2,8,5,77,3,60061,1.0
4,59012262,4,1275.5,3,284000.0,2,8,5,107,5,60000,1.0
4,59012263,7,,2,77000.0,2,11,5,83,3,60000,174.93141509999998
4,59012264,7,1367.0,3,234000.0,2,11,5,113,5,591044,1.0
4,59012265,5,1211.0,3,97000.0,2,15,5,86,5,151300,1.0
4,59012266,4,1293.5,1,114000.0,2,8,5,111,4,72001,1.0
4,59012267,4,1275.5,3,136000.0,2,8,5,113,4,60000,1.0
4,59012268,4,1328.0,1,150000.0,2,8,5,107,3,332414,1.0
4,59012269,7,1241.0,3,56000.0,1,11,5,103,4,151300,158.11388300000002
4,59012270,5,1311.5,1,215000.0,2,15,5,110,3,350020,219.089023
4,59012271,7,1197.5,3,63000.0,2,11,-1,93,5,72000,1.0
4,59012272,5,1245.5,3,100000.0,2,15,2,90,5,60028,204.93901530000002
4,59012273,4,,2,57000.0,2,8,5,107,5,151300,194.93588689999999
4,59012274,7,1272.5,3,138000.0,2,11,5,71,3,60023,1.0
4,59012275,7,1239.5,1,108000.0,2,11,5,110,4,60004,200.0
4,59012276,7,1289.0,3,130000.0,2,11,9,84,3,60019,1.0
4,59012277,7,1290.5,1,119000.0,2,11,9,114,4,591017,1.0
4,59012278,4,1227.5,1,110000.0,2,8,-1,98,5,361036,1.0
4,59012279,7,,2,59000.0,2,11,5,111,4,72001,182.9699429
4,59012280,4,1253.0,1,97000.0,2,8,5,115,3,60034,1.0
4,59012281,4,,2,104000.0,2,8,5,108,5,151306,185.67444630000003
4,59012282,4,1244.0,3,107000.0,2,8,5,112,5,60017,3.16227766
4,59012283,4,1230.5,3,125000.0,2,8,9,109,5,71002,316.22776600000003
4,59012284,4,1233.5,1,190000.0,1,8,-1,85,3,60064,1.0
4,59012285,4,,2,130000.0,2,8,5,73,5,60024,207.8605302
4,59012286,7,1257.5,3,95000.0,1,11,4,111,4,450015,244.94897430000003
4,59012287,7,1302.5,1,105000.0,2,11,5,95,3,60000,1.0
4,59012288,7,1230.5,3,57000.0,2,11,9,108,4,450015,170.29386369999997
4,59012289,7,1245.5,3,110000.0,2,11,5,100,4,71000,1.0
4,59012290,4,1244.0,3,97000.0,2,8,5,99,5,60091,164.3167673
4,59012291,5,1302.5,3,211000.0,2,15,5,87,3,72000,1.0
4,59012292,7,,2,50000.0,1,11,5,100,4,60075,182.2086716
4,59012293,7,1320.5,1,145000.0,2,11,5,100,5,330012,1.0
4,59012294,7,1304.0,3,129000.0,2,11,5,103,3,151300,161.245155
4,59012295,7,1287.5,1,152000.0,2,11,5,108,5,151300,1.0
4,59012296,7,,2,127000.0,2,11,-1,110,4,450063,200.0
4,59012297,4,1214.0,3,51000.0,2,8,5,104,5,151300,173.20508080000002
4,59012298,7,1262.0,3,106000.0,2,11,9,109,4,450002,173.20508080000002
4,59012299,7,1277.0,3,243000.0,2,11,5,83,5,60087,1.0
4,59012300,4,1211.0,3,71000.0,2,8,5,101,5,60073,264.57513109999996
4,59012301,5,1251.5,3,113000.0,2,15,5,85,5,60084,212.09431859999998
4,59012302,1,1343.0,1,550000.0,2,5,-1,77,5,350024,1.0
4,59012303,4,1251.5,3,51000.0,2,8,-1,74,5,60041,1.0
4,59012304,7,1275.5,3,122000.0,2,11,9,108,4,60018,1.0
4,59012305,5,1262.0,3,93000.0,2,15,9,86,5,151300,204.93901530000002
4,59012306,5,1248.5,1,286000.0,2,15,-1,112,4,450094,173.20508080000002
4,59012307,4,,2,46000.0,2,8,5,114,4,60000,173.7843491
4,59012308,4,1223.0,3,73000.0,2,8,9,105,3,151300,1.0
4,59012309,4,1257.5,3,35000.0,2,8,3,112,4,72014,1.0
4,59012310,5,1391.0,3,112000.0,2,15,5,112,4,71002,192.60841100000002
4,59012311,4,,2,66000.0,2,8,9,113,4,72002,162.44999230000002
4,59012312,7,1232.0,3,100000.0,2,11,5,111,4,72000,204.93901530000002
4,59012313,5,1364.0,3,142000.0,2,15,5,100,5,60044,1.0
4,59012314,4,1313.0,3,328000.0,2,8,5,90,5,151300,1.0
4,59012315,7,1266.5,3,86000.0,2,11,5,87,3,151000,200.0
4,59012316,4,1296.5,3,250000.0,2,8,5,105,3,60033,200.0
4,59012317,7,1239.5,1,238000.0,2,11,5,110,4,60014,200.0
4,59012318,4,1244.0,3,119000.0,2,8,9,100,3,60067,1.0
4,59012319,5,1215.5,3,100000.0,2,15,5,110,5,450015,258.08525719999994
4,59012320,7,1250.0,3,102000.0,2,11,5,100,3,60050,1.0
4,59012321,7,1361.0,3,274000.0,2,11,5,100,3,151300,314.96666489999996
4,59012322,7,1361.0,3,77000.0,1,11,5,103,5,72000,200.0
4,59012323,4,1251.5,1,360000.0,2,8,9,110,4,151300,1.0
4,59012324,4,1314.5,3,176000.0,2,8,9,114,4,72049,241.8470591
4,59012325,7,1256.0,1,102000.0,2,11,-1,110,4,450080,178.8854382
4,59012326,4,,2,70000.0,2,8,5,90,3,72000,186.1451047
4,59012327,7,1212.5,3,61000.0,2,11,5,112,4,450031,187.08286930000003
4,59012328,7,1322.0,1,115000.0,2,11,5,84,3,60052,1.0
4,59012329,7,1226.0,3,90000.0,2,11,-1,106,5,450089,200.0
4,59012330,4,1256.0,1,68000.0,2,8,5,105,3,350058,163.86885
4,59012331,7,1268.0,1,379000.0,2,11,-1,108,5,151304,389.0372733
4,59012332,7,1341.5,3,112000.0,2,11,8,83,5,60090,1.0
4,59012333,5,1265.0,3,135000.0,2,15,5,100,5,151300,231.72181600000002
4,59012334,7,1218.5,1,101000.0,2,11,3,101,3,350100,273.86127880000004
4,59012335,5,1257.5,3,95000.0,2,15,5,93,5,60036,1.0
4,59012336,7,,2,102000.0,2,11,5,101,5,450027,173.20508080000002
4,59012337,7,1341.5,3,183000.0,2,11,5,78,5,151300,246.6049472
4,59012338,5,1230.5,3,78000.0,2,15,5,85,5,72000,232.3790008
4,59012339,4,,2,44000.0,2,8,5,89,3,72000,171.01461930000002
4,59012340,5,1257.5,3,35000.0,2,15,5,100,5,60036,200.0
4,59012341,7,1292.0,1,130000.0,2,11,5,108,3,60040,1.0
4,59012342,4,1376.0,3,77000.0,2,8,9,113,5,151300,225.8362238
4,59012343,4,1227.5,3,50000.0,2,8,5,100,3,60027,173.20508080000002
4,59012344,4,1241.0,3,52000.0,2,8,5,110,4,151011,1.0
4,59012345,5,1287.5,1,126000.0,2,15,5,107,3,350071,316.22776600000003
4,59012346,4,1302.5,3,143000.0,2,8,5,75,5,60014,1.0
4,59012347,7,1313.0,1,113000.0,2,11,5,107,5,60002,1.0
4,59012348,5,1292.0,3,130000.0,2,15,2,111,4,71000,173.20508080000002
4,59012349,7,1263.5,3,120000.0,2,11,9,86,5,151300,1.0
4,59012350,7,1308.5,1,442000.0,2,11,9,106,4,151011,1.0
4,59012351,7,1265.0,3,118000.0,2,11,5,106,5,450080,626.8971207000001
4,59012352,4,1163.0,3,42000.0,2,8,10,113,4,151300,1.0
4,59012353,4,,2,45000.0,2,8,5,111,4,151300,173.20508080000002
4,59012354,7,,2,117000.0,2,11,-1,87,3,332720,1.0
4,59012355,5,1245.5,3,81000.0,2,15,5,80,5,60004,1.0
4,59012356,7,1253.0,3,72000.0,2,11,9,112,3,330008,165.9759019
4,59012357,4,1299.5,3,35000.0,2,8,5,111,3,60029,1.0
4,59012358,4,1212.5,3,73000.0,2,8,5,85,3,72001,1.0
4,59012359,5,1356.5,3,198000.0,2,15,5,90,5,71000,173.20508080000002
4,59012360,4,1298.0,1,124000.0,2,8,5,89,3,151009,200.0
4,59012361,5,1287.5,3,102000.0,2,15,5,112,5,60062,173.20508080000002
4,59012362,4,1275.5,3,90000.0,1,8,5,103,5,72049,173.20508080000002
4,59012363,7,1293.5,1,87000.0,2,11,5,113,3,450080,170.2468796
4,59012364,7,1260.5,3,115000.0,2,11,5,85,5,60084,1.0
4,59012365,4,1266.5,3,207000.0,2,9,5,100,1,71002,316.22776600000003
4,59012366,5,1286.0,1,99000.0,2,15,-1,87,5,60000,1.0
4,59012367,7,1353.5,1,187000.0,2,11,-1,114,5,340018,207.3644135
4,59012368,5,,2,45000.0,2,15,9,113,4,72000,118.68445559999999
4,59012369,5,1191.5,3,53000.0,2,15,5,114,4,72000,187.08286930000003
4,59012370,7,1241.0,3,54000.0,1,11,5,99,5,72003,164.3167673
4,59012371,7,,2,118000.0,2,11,9,107,5,72000,187.08286930000003
4,59012372,7,1305.5,1,87000.0,2,11,-1,114,4,72000,186.4564292
4,59012373,5,1314.5,1,119000.0,2,15,-1,75,5,450063,194.93588689999999
4,59012374,4,1268.0,1,118000.0,2,8,-1,95,3,330006,1.0
4,59012375,4,1287.5,1,110000.0,2,8,5,89,5,72049,190.9345438
4,59012376,7,1296.5,1,76000.0,2,11,10,113,4,72001,1.0
4,59012377,7,1290.5,3,116000.0,2,11,5,85,5,151300,223.6067977
4,59012378,7,1328.0,1,127000.0,2,11,-1,112,4,60043,1.0
4,59012379,5,1317.5,1,89000.0,2,15,9,114,4,450080,178.1375873
4,59012380,7,1215.5,3,35000.0,2,11,9,113,4,60038,1.0
4,59012381,7,1362.5,1,150000.0,2,11,-1,90,5,350020,316.22776600000003
4,59012382,4,,2,38000.0,2,8,9,109,4,60028,158.11388300000002
4,59012383,5,1263.5,3,126000.0,2,15,5,113,4,72000,1.0
4,59012384,7,1277.0,3,101000.0,2,11,9,106,4,450050,200.0699878
4,59012385,7,1214.0,3,81000.0,2,11,9,114,4,450012,204.93901530000002
4,59012386,5,1272.5,3,49000.0,2,15,-1,86,5,330004,200.0
4,59012387,4,1322.0,1,87000.0,2,8,5,90,4,151300,1.0
4,59012388,4,1356.5,1,220000.0,2,8,5,107,4,151011,1.0
4,59012389,4,1313.0,3,338000.0,2,8,5,90,5,60004,1.0
4,59012390,4,1358.0,3,162000.0,2,8,5,110,4,72001,1.0
4,59012391,5,1310.0,3,270000.0,2,15,5,115,4,60019,299.9533297
4,59012392,4,1260.5,3,110000.0,2,8,5,109,4,151300,1.0
4,59012393,5,1296.5,1,130000.0,2,15,5,110,3,361039,187.08286930000003
4,59012394,7,1250.0,3,82000.0,2,11,5,105,5,72000,1.0
4,59012395,7,1226.0,3,61000.0,2,11,9,105,3,151300,1.0
4,59012396,4,1296.5,3,94000.0,2,8,9,114,4,60058,1.0
4,59012397,7,,2,72000.0,2,11,5,109,3,60019,169.4845126
4,59012398,7,1245.5,3,58000.0,2,11,5,85,5,60024,1.0
4,59012399,7,,3,203000.0,2,11,-1,107,4,450012,158.11388300000002
4,59012400,7,,2,70000.0,2,11,9,110,4,151304,187.08286930000003
4,59012401,7,1223.0,3,55000.0,2,11,5,89,5,60069,1.0
4,59012402,7,1338.5,3,162000.0,2,11,5,108,5,151300,200.0
4,59012403,7,1272.5,3,119000.0,2,11,5,82,5,60068,202.4845673
4,59012404,7,1215.5,3,58000.0,2,11,5,96,5,60033,158.11388300000002
4,59012405,7,1364.0,3,260000.0,2,11,5,96,5,60007,1.0
4,59012406,4,1179.5,3,49000.0,1,8,5,105,5,60032,173.20508080000002
4,59012407,4,1310.0,3,88000.0,2,8,5,100,5,60005,1.0
4,59012408,7,1323.5,1,122000.0,2,11,5,86,3,151300,1.0
4,59012409,4,1256.0,3,180000.0,2,8,5,105,5,60018,1.0
4,59012410,5,,2,44000.0,2,15,5,111,5,151300,169.6113204
4,59012411,5,,3,71000.0,2,15,-1,90,4,450000,158.11388300000002
4,59012412,5,,2,72000.0,2,15,5,114,5,350050,168.6979549
4,59012413,6,1241.0,1,74000.0,2,6,-1,105,3,60027,200.0
4,59012414,7,1227.5,3,67000.0,2,11,5,85,5,151009,1.0
4,59012415,7,1256.0,3,96000.0,2,11,5,102,3,72000,200.0
4,59012416,4,1218.5,3,48000.0,2,8,5,90,5,72001,187.08286930000003
4,59012417,7,1227.5,3,250000.0,2,11,9,100,5,60054,187.08286930000003
4,59012418,5,1316.0,3,141000.0,2,15,5,99,4,550004,223.6067977
4,59012419,5,1449.5,3,90000.0,2,15,5,107,4,60091,158.11388300000002
4,59012420,7,1245.5,3,65000.0,1,11,5,109,5,151300,173.20508080000002
4,59012421,5,1230.5,3,72000.0,2,15,9,113,4,151304,173.20508080000002
4,59012422,4,1223.0,3,63000.0,2,8,5,91,5,60095,228.035085
4,59012423,4,1304.0,3,35000.0,2,8,5,110,4,72000,200.0
4,59012424,4,1241.0,3,50000.0,2,8,9,105,3,72000,255.48385469999997
4,59012425,7,1262.0,1,94000.0,2,11,5,89,3,60018,187.08286930000003
4,59012426,4,1278.5,1,201000.0,2,8,5,102,5,72000,1.0
4,59012427,2,1407.5,1,153000.0,2,3,9,112,5,151309,1.0
4,59012428,7,1274.0,1,240000.0,2,11,-1,104,5,350100,300.0
4,59012429,4,1223.0,3,50000.0,2,8,5,110,4,72000,173.20508080000002
4,59012430,7,1218.5,3,67000.0,1,11,5,114,4,72000,237.0442997
4,59012431,5,1299.5,3,30000.0,2,15,5,100,5,350059,316.22776600000003
4,59012432,7,1278.5,3,114000.0,2,11,9,112,1,60010,200.0
4,59012433,5,1230.5,3,61000.0,2,15,5,109,4,60020,173.20508080000002
4,59012434,4,,2,63000.0,2,8,5,111,5,60000,160.77002209999998
4,59012435,4,1239.5,3,103000.0,2,8,5,103,5,60036,244.94897430000003
4,59012436,7,1214.0,3,74000.0,2,11,5,110,4,60058,204.93901530000002
4,59012437,4,1256.0,3,101000.0,2,8,9,110,5,60084,1.0
4,59012438,4,1239.5,3,65000.0,2,8,5,92,5,151300,200.0
4,59012439,7,1254.5,3,81000.0,2,11,5,110,5,60057,200.0
4,59012440,7,1340.0,1,296000.0,2,11,5,110,5,72000,1.0
4,59012441,5,1304.0,1,146000.0,2,15,5,90,3,350008,1.0
4,59012442,7,1266.5,1,111000.0,2,11,-1,79,5,60026,1.0
4,59012443,5,1316.0,3,48000.0,2,15,5,114,4,450033,297.52814989999996
4,59012444,7,1296.5,3,136000.0,2,11,5,115,4,71002,220.2271555
4,59012445,7,1340.0,1,80000.0,2,11,5,110,4,71002,162.4869226
4,59012446,7,1272.5,1,50000.0,1,11,-1,107,3,60085,1.0
4,59012447,4,1305.5,3,65000.0,2,8,9,80,5,60041,204.93901530000002
4,59012448,4,1230.5,3,85000.0,2,8,5,86,5,72000,1.0
4,59012449,7,,2,93000.0,2,11,5,108,5,60000,189.2247341
4,59012450,7,1325.0,1,80000.0,2,12,-1,82,3,60026,1.0
